variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
ADL_03,ADL_03_cat2_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,2,2,No,No,N/A,"[1,2]",No,Help housework,Needs help - doing housework,
ADL_03,ADL_03_cat2_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help housework,Needs help - doing housework,
ADL_03,ADL_03_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help housework,Needs help - doing housework,
ADL_03,ADL_03_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::b,2,missing,missing,N/A,else,else,Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,1,4,"Yes difficulty, need help","Yes difficulty, need help",N/A,3,"Yes difficulty, need help",Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,2,4,"Yes difficulty, no help","Yes difficulty, no help",N/A,2,"Yes difficulty, no help",Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_3,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,3,4,No difficulty,No difficulty,N/A,1,No difficulty,Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_4,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,4,4,Cannot do it at all,Cannot do it at all,N/A,4,Cannot do it at all,Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help housework,Needs help - doing housework,
ADL_03_cat4,ADL_03_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_15, [ADL_015]",cat,NA::b,4,missing,missing,N/A,else,else,Help housework,Needs help - doing housework,
ADL_04,ADL_04_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6E, cchs2003_p::RACC_6E, cchs2005_p::RACE_6E, cchs2007_2008_p::RAC_6E, cchs2001_m::RACA_6E, cchs2003_m::RACC_6E, cchs2005_m::RACE_6E, cchs2007_2008_m::RAC_6E, [ADL_04]",cat,1,2,Yes,Yes,N/A,1,Yes,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6E, cchs2003_p::RACC_6E, cchs2005_p::RACE_6E, cchs2007_2008_p::RAC_6E, cchs2001_m::RACA_6E, cchs2003_m::RACC_6E, cchs2005_m::RACE_6E, cchs2007_2008_m::RAC_6E, [ADL_04]",cat,2,2,No,No,N/A,2,No,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6E, cchs2003_p::RACC_6E, cchs2005_p::RACE_6E, cchs2007_2008_p::RAC_6E, cchs2001_m::RACA_6E, cchs2003_m::RACC_6E, cchs2005_m::RACE_6E, cchs2007_2008_m::RAC_6E, [ADL_04]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6E, cchs2003_p::RACC_6E, cchs2005_p::RACE_6E, cchs2007_2008_p::RAC_6E, cchs2001_m::RACA_6E, cchs2003_m::RACC_6E, cchs2005_m::RACE_6E, cchs2007_2008_m::RAC_6E, [ADL_04]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6E, cchs2003_p::RACC_6E, cchs2005_p::RACE_6E, cchs2007_2008_p::RAC_6E, cchs2001_m::RACA_6E, cchs2003_m::RACC_6E, cchs2005_m::RACE_6E, cchs2007_2008_m::RAC_6E, [ADL_04]",cat,NA::b,2,missing,missing,N/A,else,else,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,1,2,Yes,Yes,N/A,"[3,4]",Yes,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,2,2,No,No,N/A,"[1,2]",No,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal care,Needs help - personal care,
ADL_04,ADL_04_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::b,2,missing,missing,N/A,else,else,Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,1,4,"Yes difficulty, need help","Yes difficulty, need help",N/A,3,"Yes difficulty, need help",Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,2,4,"Yes difficulty, no help","Yes difficulty, no help",N/A,2,"Yes difficulty, no help",Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_3,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,3,4,No difficulty,No difficulty,N/A,1,No difficulty,Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_4,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,4,4,Cannot do it at all,Cannot do it at all,N/A,4,Cannot do it at all,Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal care,Needs help - personal care,
ADL_04_cat4,ADL_04_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_20, [ADL_020]",cat,NA::b,4,missing,missing,N/A,else,else,Help personal care,Needs help - personal care,
ADL_05,ADL_05_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6F, cchs2003_p::RACC_6F, cchs2005_p::RACE_6F, cchs2007_2008_p::RAC_6F, cchs2001_m::RACA_6F, cchs2003_m::RACC_6F, cchs2005_m::RACE_6F, cchs2007_2008_m::RAC_6F, [ADL_05]",cat,1,2,Yes,Yes,N/A,1,Yes,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6F, cchs2003_p::RACC_6F, cchs2005_p::RACE_6F, cchs2007_2008_p::RAC_6F, cchs2001_m::RACA_6F, cchs2003_m::RACC_6F, cchs2005_m::RACE_6F, cchs2007_2008_m::RAC_6F, [ADL_05]",cat,2,2,No,No,N/A,2,No,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6F, cchs2003_p::RACC_6F, cchs2005_p::RACE_6F, cchs2007_2008_p::RAC_6F, cchs2001_m::RACA_6F, cchs2003_m::RACC_6F, cchs2005_m::RACE_6F, cchs2007_2008_m::RAC_6F, [ADL_05]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6F, cchs2003_p::RACC_6F, cchs2005_p::RACE_6F, cchs2007_2008_p::RAC_6F, cchs2001_m::RACA_6F, cchs2003_m::RACC_6F, cchs2005_m::RACE_6F, cchs2007_2008_m::RAC_6F, [ADL_05]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2001_p::RACA_6F, cchs2003_p::RACC_6F, cchs2005_p::RACE_6F, cchs2007_2008_p::RAC_6F, cchs2001_m::RACA_6F, cchs2003_m::RACC_6F, cchs2005_m::RACE_6F, cchs2007_2008_m::RAC_6F, [ADL_05]",cat,NA::b,2,missing,missing,N/A,else,else,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,1,2,Yes,Yes,N/A,"[3,4]",Yes,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,2,2,No,No,N/A,"[1,2]",No,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help move inside house,Needs help - moving about inside house,
ADL_05,ADL_05_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::b,2,missing,missing,N/A,else,else,Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,1,4,"Yes difficulty, need help","Yes difficulty, need help",N/A,3,"Yes difficulty, need help",Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,2,4,"Yes difficulty, no help","Yes difficulty, no help",N/A,2,"Yes difficulty, no help",Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_3,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,3,4,No difficulty,No difficulty,N/A,1,No difficulty,Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_4,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,4,4,Cannot do it at all,Cannot do it at all,N/A,4,Cannot do it at all,Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help move inside house,Needs help - moving about inside house,
ADL_05_cat4,ADL_05_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_25, [ADL_025]",cat,NA::b,4,missing,missing,N/A,else,else,Help move inside house,Needs help - moving about inside house,
ADL_06,ADL_06_cat2_1,cat,"cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2003_p::RACC_6G, cchs2005_p::RACE_6G, cchs2007_2008_p::RAC_6G, cchs2003_m::RACC_6G, cchs2005_m::RACE_6G, cchs2007_2008_m::RAC_6G, [ADL_06]",cat,1,2,Yes,Yes,N/A,1,Yes,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_2,cat,"cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2003_p::RACC_6G, cchs2005_p::RACE_6G, cchs2007_2008_p::RAC_6G, cchs2003_m::RACC_6G, cchs2005_m::RACE_6G, cchs2007_2008_m::RAC_6G, [ADL_06]",cat,2,2,No,No,N/A,2,No,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAa,cat,"cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2003_p::RACC_6G, cchs2005_p::RACE_6G, cchs2007_2008_p::RAC_6G, cchs2003_m::RACC_6G, cchs2005_m::RACE_6G, cchs2007_2008_m::RAC_6G, [ADL_06]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAb,cat,"cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2003_p::RACC_6G, cchs2005_p::RACE_6G, cchs2007_2008_p::RAC_6G, cchs2003_m::RACC_6G, cchs2005_m::RACE_6G, cchs2007_2008_m::RAC_6G, [ADL_06]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAb,cat,"cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2003_p::RACC_6G, cchs2005_p::RACE_6G, cchs2007_2008_p::RAC_6G, cchs2003_m::RACC_6G, cchs2005_m::RACE_6G, cchs2007_2008_m::RAC_6G, [ADL_06]",cat,NA::b,2,missing,missing,N/A,else,else,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,1,2,Yes,Yes,N/A,"[3,4]",Yes,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,2,2,No,No,N/A,"[1,2]",No,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal finances,Needs help - looking after finances,
ADL_06,ADL_06_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::b,2,missing,missing,N/A,else,else,Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,1,4,"Yes difficulty, need help","Yes difficulty, need help",N/A,3,"Yes difficulty, need help",Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,2,4,"Yes difficulty, no help","Yes difficulty, no help",N/A,2,"Yes difficulty, no help",Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_3,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,3,4,No difficulty,No difficulty,N/A,1,No difficulty,Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_4,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,4,4,Cannot do it at all,Cannot do it at all,N/A,4,Cannot do it at all,Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Help personal finances,Needs help - looking after finances,
ADL_06_cat4,ADL_06_cat4_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2023_m::ADL_30, [ADL_030]",cat,NA::b,4,missing,missing,N/A,else,else,Help personal finances,Needs help - looking after finances,
ADL_07,ADL_07_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_m, cchs2003_m, cchs2005_m","cchs2001_p::RACA_6D, cchs2003_p::RACC_6D, cchs2005_p::RACE_6D, cchs2001_m::RACA_6D, cchs2003_m::RACC_6D, cchs2005_m::RACE_6D",cat,1,2,Yes,Yes,N/A,1,Yes,Help heavy household chores,Needs help - heavy household chores,
